label,text,label_id
request,what is the address,3
request,what is the address,3
thankyou,thank you good bye,4
affirm,yes could you recommend me a place that serves british food in a moderate price range,2
inform,british food,0
inform,in a moderate price range,0
inform,doesnt it does not matter,0
request,great could you tell me the address and phone number to that place,3
request,whats the phone number,3
thankyou,thank you goodbye,4
inform,restaurant,0
inform,any,0
inform,traditional food,0
inform,italian food,0
inform,italian food,0
inform,cheap,0
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,expensive restaurant in the south part of town,0
inform,any,0
request,address,3
request,type of food,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,south part,0
inform,expensive,0
inform,expensive,0
inform,expensive,0
affirm,yes,2
request,address,3
inform,expensive,0
null,sil,5
affirm,yes address,2
request,phone number,3
thankyou,thank you goodbye,4
thankyou,thank you goodbye,4
null,sil,5
thankyou,thank you goodbye,4
thankyou,thank you goodbye,4
inform,east,0
inform,moderate,0
inform,moderate,0
thankyou,thank you goodbye,4
thankyou,thank you goodbye,4
thankyou,okay thank you goodbye,4
inform,im looking for a cheap restaurant in the east part of town,0
request,can i get the phone number and address,3
thankyou,thank you good bye,4
inform,moderately priced west part of town,0
request,phone number,3
request,the address,3
thankyou,thank you good bye,4
hello,hi i want to find a moderately priced restaurant in the north part of town,9
reqalts,i hate golden wok is there anything else,7
affirm,yes,2
reqalts,are there any other restaurants,7
request,great whats the address,3
request,whats the type of food they serve,3
request,what type of food is it,3
thankyou,alright thank you bye,4
inform,i would like to find a restaurant in the north part of town that serves kosher food,0
inform,italian food,0
request,can i have their address and phone number,3
request,how about the address,3
thankyou,great thank you good bye,4
inform,restaurant in the center,0
inform,serving romania food,0
inform,modern european,0
request,address,3
request,address,3
thankyou,thank you good bye,4
inform,gastropub,0
inform,gastropub,0
inform,gastropub food,0
request,what is the address,3
request,what is the address,3
null,sil,5
request,what is the phone number,3
thankyou,thank you good bye,4
inform,polynesian food east of town,0
reqalts,what about indian,7
inform,in the east of town,0
request,whats the address,3
request,phone number,3
thankyou,thank you good bye,4
inform,looking for moderately priced restaurant in the north part of town,0
request,what is the address,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant that serves austria asian food,0
affirm,yes,2
inform,what about modern european,0
request,what is the phone number,3
null,sil,5
null,sil,5
thankyou,thank you good bye,4
inform,im looking for a restaurant in the north part of town that serves korean food,0
reqalts,what about any area,7
reqalts,what about any area,7
request,whats the address,3
request,whats the price range,3
thankyou,thank you good bye,4
inform,can i have a british restaurant in the east please,0
inform,east,0
inform,moderate,0
inform,east,0
request,can i have the address,3
thankyou,thank you good bye,4
affirm,yes i would like portuguese food,2
request,can i get the address and phone number,3
thankyou,thank you good bye,4
inform,the center of town,0
inform,ah what have you got for thai food,0
inform,it doesnt matter,0
inform,i need thai food,0
negate,no thai food,8
inform,you know thai thai food,0
inform,thai food,0
inform,thai food,0
reqalts,what else do you have,7
negate,no,8
negate,no well how about thai,8
inform,thai food,0
inform,not chinese food thai food,0
negate,no thai food,8
inform,tha thai,0
inform,thai,0
inform,thai,0
inform,thai,0
request,alright whats their address,3
request,their address,3
request,and their phone number,3
request,and the price range,3
thankyou,thank you goodbye,4
inform,id like a restaurant in the center that serves mediterranean food,0
inform,a restaurant in the center that serves mediterranean food,0
request,could i have the address and phone number please,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the west part of town that serves canapes food,0
inform,cheap,0
request,can i get a phone number please,3
thankyou,thank you good bye,4
inform,spanish food,0
inform,any,0
inform,any price range,0
request,whats the phone number,3
request,whats the address,3
inform,moderate price range,0
inform,spanish,0
thankyou,thank you good bye,4
inform,traditional food,0
inform,traditional,0
inform,spanish food,0
inform,spanish,0
inform,food,0
request,address,3
request,price range,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the center of town,0
inform,romanian,0
inform,asian oriental,0
null,unintelligible,5
request,what is the phone number,3
thankyou,thank you good bye,4
inform,jamaican food,0
inform,mediterranean,0
inform,cheap,0
inform,mediterranean,0
request,what is the phone number and post code,3
thankyou,thank you good bye,4
inform,food type,0
inform,i dont care,0
inform,french food,0
request,address,3
request,area,3
request,what area of town,3
thankyou,thank you,4
thankyou,thank you good bye,4
inform,a cheap restaurant in the south part of town,0
negate,no is there anything else,8
request,whats the phone number,3
bye,alright good bye thank you,6
request,price range,3
inform,any,0
inform,east part of town,0
inform,austrian food,0
inform,chinese,0
request,address,3
request,phone number,3
request,post code,3
bye,good bye,6
inform,jamaican food,0
inform,i dont care,0
inform,jamaican food,0
inform,im looking for a restaurant that serves jamaican food,0
inform,jamaican food,0
inform,portuguese food,0
request,phone number,3
request,and the address,3
thankyou,thank you good bye,4
inform,id like a restaurant in the north part of town that serves traditional food,0
inform,could i have the asian oriental restaurant,0
request,could i have the address and phone number,3
thankyou,thank you good bye,4
inform,expensive restaurant in the south part of town,0
inform,expensive,0
inform,any,0
request,phone number,3
thankyou,thank you,4
bye,good bye,6
null,cough,5
inform,im looking for a restaurant in the north part of town that serves european food,0
reqalts,what about indian food,7
request,what is the price range,3
request,whats the phone number,3
request,what is the address,3
thankyou,thank you good bye,4
inform,expensive restaurant,0
inform,any,0
inform,south,0
request,what is the phone number and post code,3
request,what is the post code,3
thankyou,thank you good bye,4
inform,restauarant south part of town vanessa food,0
affirm,yes,2
thankyou,thank you good bye,4
affirm,yeah im looking for food cheap restaurant,2
inform,anything cheap,0
confirm,is it in the south part,1
reqalts,how about the south part of town,7
request,whats the address,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the north part of town,0
reqalts,um is there anything else,7
inform,im looking for moderately priced restaurant in the north part of town,0
reqalts,is there anything else besides golden wok,7
reqalts,is there anything else,7
request,whats the phone number,3
thankyou,thank you good bye,4
inform,swedish food,0
inform,center,0
inform,swedish,0
inform,east,0
inform,east,0
inform,india,0
inform,indian,0
request,address,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the center that serves romanian food,0
inform,romanian food,0
inform,romanian,0
confirm,is it in the center,1
request,okay what is the address and phone number,3
thankyou,thank you good bye,4
inform,moderately,0
inform,any,0
inform,moderately,0
inform,moderately,0
inform,south,0
inform,moderately,0
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the south part of town,0
reqalts,is there anything else,7
request,can i have the address and phone number please,3
request,could i have their phone number as well,3
thankyou,thank you good bye,4
inform,i want to find a moderately priced restaurant and it should be in the north part of town,0
reqalts,anything else,7
affirm,yes,2
reqalts,anything else,7
request,can i get the address and type of food,3
request,what type of food does the venue,3
thankyou,thank you good bye,4
inform,ya im looking for a restaurant serving persian food,0
inform,persian,0
confirm,okay is it in the north side of town,1
request,awesome um whats the number,3
thankyou,okay thank you goodbye,4
thankyou,thank you goodbye,4
thankyou,oh my god thank you goodbye,4
inform,expensive restaurant,0
inform,catalan,0
inform,any,0
request,address,3
request,address,3
request,phone number,3
request,phone number,3
request,area,3
request,area,3
thankyou,thank you good bye,4
inform,i want a restaurant in the center,0
inform,the center,0
inform,i want english food in the center of town,0
inform,is there mediterranean food,0
request,what is the address,3
request,what is the address,3
request,what is the phone number,3
thankyou,thank you good bye,4
inform,venetian,0
inform,center,0
inform,vegetarian,0
inform,asian oriental,0
request,phone number,3
request,phone,3
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the west part of town that should serve english food,0
inform,i dont care,0
inform,english,0
inform,british,0
request,can i have the address,3
request,phone number,3
request,price range,3
thankyou,thank you good bye,4
negate,no thank you good bye,8
thankyou,thank you good bye,4
negate,no,8
bye,good bye,6
inform,i dont care,0
thankyou,thank you good bye,4
thankyou,thank you good bye,4
bye,goodbye,6
null,sil,5
inform,im looking for turkish food,0
request,what kind of food does it serve,3
inform,im looking for turkish food,0
inform,turkish,0
inform,turkish,0
reqalts,is there anything else,7
request,whats the address,3
request,whats the price range,3
null,unintelligible,5
request,whats the price range,3
thankyou,thank you good bye,4
inform,im looking for swedish food,0
reqalts,how about north american food,7
request,what is the address,3
request,what is the price range,3
request,what is the phone number,3
request,what is the post code,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant in the north part of town,0
request,whats the address and phone number,3
thankyou,thank you good bye,4
inform,cheap restaurant in the east part of town,0
request,could i have the address,3
thankyou,thank you good bye,4
reqalts,are there any restaurants that serve english food,7
reqalts,how about european food,7
confirm,is it moderately priced,1
affirm,uh yes,2
request,whats the price range,3
inform,i need a moderately priced restaurant,0
request,whats the address,3
request,um kay whats the post code,3
thankyou,thank you good bye,4
inform,restaurant in the south part of town that serves mexican food,0
request,whats the address phone number and price range,3
request,whats the price range,3
thankyou,okay thank you,4
negate,no,8
negate,no thank you,8
inform,im looking for a restaurant in the center of town that serves romanian food,0
inform,romanian,0
reqalts,okay what about a a modern european,7
request,type of food,3
inform,it doesnt matter,0
request,ah could you give me the address,3
thankyou,thank you goodbye,4
inform,i would like to find a restaurant in the north part of town,0
inform,scandinavian food,0
inform,italian,0
inform,italian food,0
inform,ok i would like to find a restaurant that serves italian food,0
request,whats the address,3
request,and the phone number,3
thankyou,thank you goodbye,4
inform,im looking for an expensive restaurant and it should be east part of town,0
inform,any,0
confirm,is it expensive,1
request,whats the address,3
inform,food,0
request,what type of food,3
thankyou,thank you good bye,4
inform,restaurant in the north part of town that serves turkish food,0
inform,asian oriental type of food,0
request,what is the address,3
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant that serves mexican food,0
request,whats the price range,3
request,do you have the phone number of the address,3
thankyou,thank you good bye,4
inform,im looking for a thai food restaurant and i dont care the price,0
inform,im looking for thai food,0
inform,thai food,0
repeat,go back,10
null,okay,5
null,i dont want pizza,5
null,breathing,5
bye,bye,6
thankyou,thank you good bye,4
null,holy cow,5
thankyou,thank you good bye,4
inform,cheap restaurant,0
inform,east,0
inform,any,0
request,what is the address,3
thankyou,thank you goodbye,4
inform,um im looking for something in the west thats moderately priced,0
inform,i dont care,0
inform,west,0
request,what type of food,3
request,can i get the address,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the north part of town that serves french food,0
affirm,yea,2
inform,french food,0
request,um whats the price range,3
request,okay can i have the address and phone number,3
request,can i have the address and phone number,3
request,well whats the phone number,3
thankyou,thank you good bye,4
inform,cheap restaurant,0
inform,indian food,0
request,address,3
request,phone number,3
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,do you have christmas food,0
inform,um north american food,0
request,um whats the price range,3
affirm,yes the address,2
request,and the phone number,3
request,and whats the post code,3
thankyou,thank you good bye,4
inform,sea food,0
inform,sea food,0
request,price range,3
inform,sea food,0
request,address,3
null,sil,5
request,address,3
request,address,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant that serves belgium food,0
reqalts,what about european food,7
request,what is the address,3
request,what is the phone number,3
request,what is the area,3
thankyou,thank you good bye,4
inform,could i have brazilian food,0
inform,korean food type,0
affirm,yes korean food,2
inform,korean food,0
inform,korean,0
inform,korea,0
request,what is the phone number,3
thankyou,thank you good bye,4
inform,i want to find a cheap restaurant,0
inform,in the north part of town,0
thankyou,thank you good bye,4
inform,looking for a cheap restaurant,0
inform,north,0
inform,cheap,0
request,what is the phone number and address,3
request,address,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant,0
inform,in the north part of town,0
inform,im looking for an expensive restaurant in the south part of town,0
inform,i dont care,0
request,what is the address and phone number,3
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant in the south part of town,0
null,unintelligible,5
affirm,yea,2
reqalts,uh is there any other,7
reqalts,anything else,7
null,is there,5
reqalts,is there any other restaurant,7
request,can i have the address,3
null,unintelligible,5
request,can i get the address and phone number,3
request,what type of food do they serve,3
thankyou,okay thank you good bye,4
inform,expensive,0
inform,south,0
inform,dont care,0
request,what is the address,3
thankyou,thank you good bye,4
inform,expensive restaurant it should serve persian food,0
inform,european type of food,0
request,address,3
request,phone number,3
request,area,3
request,area of venue,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant that serves french food,0
reqalts,is there anything else,7
reqalts,is there another place,7
request,what is the address,3
request,and the phone number,3
thankyou,thank you good bye,4
inform,cheap restaurant,0
inform,east,0
request,address,3
inform,food,0
inform,food,0
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant,0
null,um that serves,5
inform,im looking for an expensive restaurant that serves turkish food,0
request,whats the post code,3
thankyou,thank you good bye,4
hello,hello,9
inform,north,0
request,address,3
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,i want to find a moderately priced restaurant that serves vietnamese food,0
inform,any,0
inform,any,0
request,whats the address,3
thankyou,thank you goodbye,4
null,sil,5
null,i want,5
inform,i want to find a restaurant in the center,0
confirm,does it serve fusion food,1
inform,i want fusion food,0
reqalts,how about european food,7
request,what is the phone number,3
request,what is the post code,3
null,unintelligible,5
request,what is the post code,3
bye,good bye,6
inform,expensive restaurant in the east,0
inform,i dont care,0
request,where is the phone number,3
thankyou,thank you goodbye,4
inform,restaurant,0
inform,german,0
inform,european,0
inform,expensive,0
confirm,is it expensive,1
request,address,3
request,phone number,3
request,an area,3
thankyou,thank you good bye,4
inform,unintelligible irish food,0
inform,irish,0
inform,irish fdod,0
inform,irish food,0
inform,irish food,0
inform,modern european,0
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,the center of town,0
inform,barbecue food,0
reqalts,how about indian,7
negate,no italian food,8
inform,um doesnt matter if its in the center of the town,0
null,um,5
reqalts,how about italian food,7
inform,doesnt matter,0
request,whats their price range,3
request,and their phone number,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,cheap,0
inform,north,0
inform,north,0
request,address,3
inform,north,0
null,unintelligible,5
thankyou,thank you good bye,4
inform,cheap restaurant,0
inform,any where,0
inform,mediterranean,0
request,price range,3
request,address and phone number,3
bye,good bye,6
inform,expensive restaurant in the south,0
inform,any,0
inform,south,0
inform,expensive,0
inform,would like expensive,0
inform,south part of town,0
inform,south,0
request,phone number,3
inform,south area,0
inform,south part of town,0
inform,dont care,0
inform,north,0
inform,south,0
inform,west,0
reqalts,other,7
inform,west,0
inform,i dont care,0
inform,south,0
thankyou,thank you goodbye,4
request,address,3
inform,south,0
thankyou,thank you goodbye,4
inform,south part of town,0
inform,expensive,0
reqalts,anything else,7
reqalts,anything else,7
request,address,3
request,phone number,3
request,type of food,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,uh cheap restaurant in the north part of town,0
request,the phone number and post code,3
thankyou,thank you goodbye,4
inform,cheap,0
inform,dont care,0
inform,east,0
request,address,3
request,phone number phone number,3
thankyou,thank you good bye,4
inform,christmas food west of town,0
inform,christmas food,0
reqalts,what about british food,7
request,whats the address,3
request,phone number,3
request,price range,3
request,whats the price range,3
thankyou,thank you good bye,4
inform,looking for something moderately priced on the north side of town,0
request,good whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,i want an expensive restaurant in the east part of town,0
inform,dont care,0
confirm,is it expensive,1
reqalts,is there anything else,7
reqalts,is there anything else,7
request,whats the address phone number and post code,3
request,what is the post code,3
thankyou,thank you good bye,4
inform,i am looking for an expensive restaurant that serves australian food,0
inform,i am looking for an expensive restaurant that serves australian food,0
affirm,ye,2
reqalts,how about asian oriental food,7
request,what is the area,3
request,what is the phone number a,3
request,what is the area of the venue,3
thankyou,thank you goodbye,4
inform,im looking for a cheap restaurant in the east part of town that serves gastropub food,0
request,whats the phone number,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the west part of town,0
request,west is the address and phone number,3
thankyou,thank you good bye,4
inform,looking for a sea food restaurant,0
inform,i dont care,0
request,whats the address,3
request,whats the phone number,3
request,what kind of food does it serve,3
inform,im looking for a sea food restaurant,0
confirm,does it serve sea food,1
inform,im looking for a sea food restaurant,0
thankyou,thank you good bye,4
inform,i want to find a restaurant in the center and it should serve corsica food,0
reqalts,how about north american,7
reqalts,how about north american type of food,7
reqalts,how about north american type of food,7
request,whats the phone number,3
thankyou,thank you good bye,4
inform,i need a restaurant in the west part of town that serves english food,0
reqalts,how about one that serves british food,7
request,what is the address and phone number,3
request,what is the price range,3
thankyou,thank you good bye,4
inform,i would like a moderately priced restaurant,0
inform,spanish food,0
request,what is the address,3
request,what is the phone number,3
request,what is the area,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant,0
inform,moroccan food,0
reqalts,okay how about indian food,7
request,what is the address,3
thankyou,thank you goodbye,4
inform,i need a restaurant in the west part of town,0
inform,uh it doesnt matter,0
inform,expensive,0
inform,japanese,0
inform,italian,0
inform,cheap,0
null,okay,5
inform,west,0
inform,moderate,0
request,phone number,3
thankyou,thank you good bye,4
inform,i need a moderately priced restaurant in the north part of town,0
request,phone number,3
null,sil,5
request,what type of food do they serve,3
request,what type of food,3
thankyou,thank you good bye,4
inform,moderately priced in the south part of town,0
inform,any,0
inform,south,0
reqalts,anything else,7
reqalts,anything elses,7
reqalts,another,7
inform,dont care,0
inform,um do not care,0
inform,i dont care bye,0
null,sil,5
request,phone number,3
inform,south part of town,0
request,address,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the north part of town,0
reqalts,is there anything else,7
reqalts,anything else,7
request,can i get their phone number,3
request,type of food do they serve,3
thankyou,thank you good bye,4
inform,um i would like to find an expensive restaurant in the south part of town,0
inform,um it doesnt matter,0
request,um can i get the address and phone number,3
repeat,can you repeat that,10
null,sil,5
request,can you repeat the phone number and address please,3
request,can you repeat the address please,3
thankyou,thank you,4
thankyou,okay thank you goodbye,4
inform,i want a cheap restaurant in the north part of town,0
request,can i have their phone number,3
request,and the post code,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the north part of town,0
request,address and phone number,3
request,phone number,3
request,phone number,3
thankyou,thank you goodbye,4
inform,um im looking for a cheap restaurant,0
inform,vietnamese,0
reqalts,is there another,7
request,and the address,3
request,what area is that,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,restaurant in the west part of town,0
inform,system irish food,0
null,system,5
inform,im looking for a cheap restaurant in the south part of the town,0
request,could i get their address and phone number,3
thankyou,thank you good bye,4
inform,north,0
inform,cheap,0
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant that serves malaysian food,0
inform,is there any that serve european food,0
thankyou,thank you good bye,4
inform,swiss food,0
inform,any,0
request,address,3
request,address,3
thankyou,thank you good bye,4
null,sil,5
inform,im looking for a re,0
inform,in the center of town,0
inform,im looking for romanian food,0
inform,romanian food,0
reqalts,what about asian oriental food,7
request,whats the phone number,3
thankyou,thank you good bye,4
null,sil,5
inform,east,0
inform,east,0
inform,cheap,0
request,phone number,3
request,address,3
thankyou,thank you good bye,4
affirm,uh yeah can i find a restaurant in the south part of town serving turkish food,2
reqalts,okay how about chinese food,7
inform,uh chinese,0
request,okay and whats the price range,3
request,okay and price range,3
request,and whats their address,3
thankyou,okay thank you good bye,4
inform,im looking for a restaurant in the north part of town,0
inform,moderate price range,0
request,can i get the address and phone number,3
thankyou,okay thank you good bye,4
inform,i want a restaurant,0
null,that serves,5
inform,i want a restaurant that serves cantonese food,0
reqalts,how about north american food,7
inform,north american,0
inform,north american food,0
request,what is the address,3
request,what is the phone number,3
request,what is the price range,3
thankyou,thank you good bye,4
inform,chinese restaurant in the south part of town,0
inform,chinese,0
request,can i get the phone number,3
request,can i get the price range,3
thankyou,thank you good bye,4
inform,find restaurant in north part of town serving asian food,0
inform,doesnt matter,0
inform,doesnt matter,0
request,what is the address and phone number,3
null,cough,5
request,what is the address,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the north part of town,0
request,can i have the phone number,3
thankyou,thanks bye bye,4
null,unintelligible,5
null,unintelligible,5
null,unintelligible,5
inform,indian food,0
request,address,3
request,phone number,3
request,price range,3
thankyou,thank you good bye,4
inform,gastropub,0
inform,dont care,0
request,address,3
request,address,3
thankyou,thank you good bye,4
inform,north part of town,0
inform,dont care,0
inform,christmas food,0
null,sil,5
inform,asian food,0
inform,asian oriental,0
request,address,3
request,address,3
request,phone number,3
thankyou,thank you goodbye,4
inform,im looking for a restaurant in the south part of town it should serve jamaican food,0
inform,south,0
inform,i dont care,0
request,what is the address,3
request,what type of food does it serve,3
inform,do you have jamaican restaurant,0
reqalts,how about chinese,7
thankyou,okay thank you good bye,4
inform,im looking for an expensive restaurant in the east part of town,0
null,pizza,5
inform,steak,0
reqalts,anything else,7
request,what is the address phone number and type of food,3
request,what type of food,3
thankyou,thank you good bye,4
inform,restaurant in the west part of town,0
inform,west,0
inform,welch food,0
inform,british food,0
request,phone number,3
request,address,3
request,price range,3
thankyou,thank you goodbye,4
inform,center,0
inform,center,0
inform,italian,0
inform,italian food,0
request,telephone number,3
request,price range,3
request,price,3
request,price range,3
request,phone number,3
thankyou,thank you good bye,4
inform,cheap italian,0
inform,any,0
request,address,3
thankyou,thank you good bye,4
inform,i want an irish restaurant thats expensive,0
reqalts,how about italian,7
request,whats the address phone number and area,3
thankyou,thank you good bye,4
null,static,5
inform,east,0
inform,dont care,0
confirm,is it moderately priced,1
confirm,is it moderately priced,1
request,whats the address,3
request,whats the address,3
request,whats the address,3
thankyou,thank you good bye,4
inform,moderately priced,0
inform,indian food,0
reqalts,anything else,7
reqalts,anything else,7
reqalts,is there anyone else,7
request,phone number,3
thankyou,thank you good bye,4
inform,moderately priced restaurant,0
inform,any,0
inform,south,0
thankyou,thank you good bye,4
inform,i want to find a restaurant in the east part of town that serves basque food,0
reqalts,what about indian food,7
request,can i have the address,3
request,what is the address,3
request,and the telephone number,3
thankyou,thank you good bye,4
inform,id like a moderately priced restaurant in the north part of town,0
request,whats the address,3
request,what type of food do they serve,3
thankyou,thank you good bye,4
inform,im looking for a restaurant that serves austrian food,0
inform,austrian food,0
reqalts,what about turkish food,7
request,can i have the address and postal code,3
thankyou,thank you good bye,4
inform,expensive restaurant that serves vegetarian food,0
thankyou,thanks us,4
inform,vegetarian food,0
inform,asian oriental type of food,0
inform,expensive restaurant asian food,0
request,what is the phone number,3
request,and the area,3
thankyou,thank you good bye,4
inform,moderately priced priced restaurant,0
inform,serving mexican food,0
inform,international food,0
request,address and postcode,3
request,postcode,3
thankyou,thank you goodbye,4
inform,i am looking for an expensive restaurant on the east part of town,0
inform,italian,0
null,how about,5
inform,steak,0
inform,any food that serves any restaurant thats expensive,0
request,can i have the address and post code,3
request,the post code,3
thankyou,thank you goodbye,4
inform,looking for a cheap restaurant in the east part of town,0
request,address and phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,polynesian food,0
inform,any,0
inform,venue,0
request,what type of venue,3
inform,polynesian food,0
inform,european food,0
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,i would like to find a moderately priced restaurant in the north part of town please,0
request,um what is the address and phone number,3
request,what is its phone number,3
request,what is the phone number please,3
thankyou,um thank you goodbye,4
inform,im looking for a restaurant in the south part of town,0
inform,polynesian,0
inform,italian,0
request,phone number,3
request,post code,3
thankyou,thank you good bye,4
inform,im looking for a moderate priced restaurant in the south part of town,0
inform,moderately priced,0
inform,the south part of,0
inform,its in the south,0
null,okay,5
request,where is it,3
confirm,is it in the south part of town,1
restart,start again,12
inform,im looking for a moderately priced restaurant,0
null,okay,5
request,can i have the address,3
confirm,is it in the south part of town,1
request,can i have the phone number,3
request,whats the phone number,3
inform,in the south part of town,0
thankyou,thank you good bye,4
inform,i am looking for a moderately priced restaurant in the south part of town,0
affirm,yes,2
inform,any food,0
inform,im looking for a restaurant in the south part of town,0
confirm,is it in the moderate price range,1
reqalts,is there anything else,7
request,what is the address,3
thankyou,thank you goodbye,4
null,unintelligible,5
null,unintelligible,5
inform,expensive french,0
inform,expensive french food,0
negate,no something else,8
inform,i want french food,0
inform,french food any part of town,0
inform,expensive,0
request,address and phone number,3
thankyou,thank you good bye,4
inform,cheap restaurant south part of town,0
request,address,3
request,phone number,3
thankyou,thank you goodbye,4
inform,cheap restaurant in the north,0
inform,cheap,0
request,address,3
request,phone number,3
request,type of food,3
thankyou,thank you,4
bye,bye,6
thankyou,thank you good bye,4
null,sil,5
inform,east,0
inform,expensive restaurant,0
request,whats the address,3
request,phone number,3
request,whats the post code,3
thankyou,thank you good bye,4
inform,i need to find a restaurant in the center and it should serve irish food,0
inform,irish food,0
inform,french food,0
request,and can i get the address phone number and price range,3
request,what is the phone number,3
request,price range,3
thankyou,thank you good bye,4
inform,moderately priced restaurant in the west,0
inform,west,0
request,price range,3
inform,moderate price range,0
request,what part of town,3
inform,west part of town moderately priced,0
request,what is the phone number and address,3
request,the address,3
thankyou,thank you good bye,4
null,sil,5
inform,a restaurant in the center of town serving carraibean food,0
inform,caribbean,0
inform,caribbean,0
inform,european food,0
null,sil,5
inform,modern euorpean,0
request,address,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the east part of town,0
request,whats the address,3
request,what type of food,3
thankyou,thank you good bye,4
inform,im looking for a restaurant that serves romanian food,0
inform,dont care,0
inform,romanian,0
reqalts,how about thai,7
request,what is the phone number and price range,3
request,what is the price range,3
thankyou,thank you good bye,4
thankyou,thank you good bye,4
inform,im looking for a restaurant that serves scandinavian food,0
inform,scandinavian food,0
reqalts,how about a restaurant that serves french food,7
inform,restaurant in any area,0
request,my i have the phone number,3
thankyou,thank you good bye,4
inform,expensive restaurant in the south part of town,0
inform,dont care,0
request,price range,3
request,what is the phone number and post code,3
thankyou,thank you good bye,4
inform,moderately,0
inform,moderate,0
inform,dont care,0
null,i want,5
hello,hello,9
hello,serve hello food,9
reqalts,how about asian oriental type of food,7
request,price range,3
request,price range,3
request,phone number,3
request,address,3
request,address,3
request,whats the address,3
bye,good bye,6
negate,no,8
thankyou,thank you good bye,4
inform,lebanese food,0
request,phone number,3
thankyou,thank you,4
bye,good bye,6
inform,im looking for a cheap restaurant in the south part of town,0
request,im good can i have the address and phone number please,3
request,and the phone number,3
thankyou,thank you good bye,4
inform,moderately priced priced restaurant chinese food,0
request,address and postcode,3
thankyou,thank you goodbye,4
inform,cantonese food,0
reqalts,how about thai food,7
inform,thai food,0
inform,i want thai food,0
inform,any,0
inform,thai food,0
inform,i want thai food,0
inform,i dont give a damn about chinese food i want thai food,0
request,address,3
inform,im looking for a restaurant that serves thai food,0
inform,food from thailand,0
inform,i dont give a fuck if hk fusion serves chinese food im looking for thai food,0
reqalts,how about cantonese food,7
reqalts,how about thai food,7
request,address,3
request,address,3
request,phone number,3
thankyou,thank you,4
bye,good bye,6
inform,tuscan food,0
inform,east,0
inform,tuscan food,0
inform,south,0
inform,european,0
inform,south,0
inform,north,0
inform,north,0
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant serving turkish food,0
inform,turkish,0
request,what is the post code,3
thankyou,thank you good bye,4
inform,mexican food,0
inform,mexican,0
affirm,yes,2
request,price range address phone number,3
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,moderate,0
inform,moderate,0
inform,cuban,0
inform,cuban,0
inform,do you have cuban food,0
reqalts,what about british,7
request,what unintelligible the price range,3
reqalts,how about moderate,7
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the east part of town,0
inform,i dont care,0
inform,im looking for a moderately priced restaurant,0
inform,in the east,0
request,part of town,3
inform,moderately priced restaurant in east part of town,0
thankyou,thank you,4
bye,good bye,6
inform,im looking for a moderately priced restaurant that serves scottish food,0
inform,im looking for a moderately priced restaurant that serves british food,0
inform,it doesnt matter,0
request,phone number,3
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant,0
inform,doesnt matter,0
thankyou,thank,4
null,what,5
inform,um anything else,0
confirm,is it the east part of town,1
request,whats the phone number,3
null,um,5
null,whats,5
thankyou,thank you good bye,4
inform,im looking for a restaurant in north part of town serving austrian food,0
reqalts,how about an indian restaurant,7
reqalts,what about indian,7
request,what is the address and phone number,3
